"lfdn","tester","dispcode","loop","loopnumber","le_nr","le_text","L1_MFN","L2_MFN","L3_MFN","L4_MFN","L2_AssoziationSkala","L1_AssoziationSkala","L3_AssoziationSkala","L4_AssoziationSkala","duration","lastaccs","frstmail","Liste","MFN","Assoziation"
864,0,31,7579900,19,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,20,23,"Legende",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,21,26,"Snob",-77,-77,-77,1,-77,-77,-77,5,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"m",5
864,0,31,7579900,22,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,23,12,"Monster",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,24,25,"Blödian",-77,-77,-77,1,-77,-77,-77,5,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"m",5
864,0,31,7579900,25,9,"Kauz",-77,-77,-77,1,-77,-77,-77,4,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"m",4
864,0,31,7579900,26,2,"Boss",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,27,6,"Scheusal",-77,-77,-77,1,-77,-77,-77,4,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"m",4
864,0,31,7579900,28,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
864,0,31,7579900,29,24,"Beirat",-77,-77,-77,3,-77,-77,-77,-77,526,"2025-04-08 12:56:01","0000-00-00 00:00:00",4,"n",NA
857,0,31,7579889,1,29,"Phänomen",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,2,27,"Urahne",-77,1,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",3
857,0,31,7579889,3,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,4,3,"Vorstand",-77,1,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",2
857,0,31,7579889,5,20,"Fan",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,6,15,"Mannequin",-77,2,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",2
857,0,31,7579889,7,4,"Passagier",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,8,12,"Zögling",-77,1,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",3
857,0,31,7579889,9,17,"Waise",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,10,16,"Person",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,11,5,"Mündel",-77,1,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",3
857,0,31,7579889,12,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,13,22,"Patenkind",-77,1,-77,-77,1,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",1
857,0,31,7579889,14,21,"Teenager",-77,2,-77,-77,1,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",1
857,0,31,7579889,15,6,"Leichtgewicht",-77,1,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",2
857,0,31,7579889,16,19,"Filmstar",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,17,23,"Geschöpf",-77,2,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",2
857,0,31,7579889,18,13,"Influencer",-77,2,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",2
857,0,31,7579889,19,18,"Bankier",-77,1,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",3
857,0,31,7579889,20,24,"Wache",-77,1,-77,-77,5,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",5
857,0,31,7579889,21,14,"Vorbild",-77,1,-77,-77,1,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",1
857,0,31,7579889,22,25,"Klatschtante",-77,2,-77,-77,5,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",5
857,0,31,7579889,23,2,"Jockey",-77,1,-77,-77,4,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",4
857,0,31,7579889,24,9,"Führungskraft",-77,1,-77,-77,2,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",2
857,0,31,7579889,25,8,"Leitung",-77,3,-77,-77,-77,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"n",NA
857,0,31,7579889,26,10,"Haushaltshilfe",-77,2,-77,-77,4,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",4
857,0,31,7579889,27,11,"Gangster",-77,1,-77,-77,4,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"m",4
857,0,31,7579889,28,26,"Freak",-77,2,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",3
857,0,31,7579889,29,1,"Begleitung",-77,2,-77,-77,3,-77,-77,-77,935,"2025-04-08 12:56:22","0000-00-00 00:00:00",2,"w",3
865,0,31,7579900,1,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,2,28,"Gör",-77,-77,-77,2,-77,-77,-77,5,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"w",5
865,0,31,7579900,3,17,"Lehrling",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,4,16,"Bedienung",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,5,11,"Newbie",-77,-77,-77,1,-77,-77,-77,1,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",1
865,0,31,7579900,6,18,"Superstar",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,7,12,"Monster",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,8,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,9,19,"Oberhaupt",-77,-77,-77,1,-77,-77,-77,4,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",4
865,0,31,7579900,10,23,"Legende",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,11,8,"Vertretung",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,12,2,"Boss",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,13,3,"Junkie",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,14,20,"Genie",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,15,24,"Beirat",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,16,25,"Blödian",-77,-77,-77,1,-77,-77,-77,3,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",3
865,0,31,7579900,17,22,"Hilfskraft",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,18,13,"Schlitzohr",-77,-77,-77,1,-77,-77,-77,2,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",2
865,0,31,7579900,19,29,"Tennis-Ass",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,20,21,"Lebewesen",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,21,26,"Snob",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,22,9,"Kauz",-77,-77,-77,1,-77,-77,-77,4,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",4
865,0,31,7579900,23,14,"Individuum",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,24,7,"Ikone",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,25,10,"Mensch",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,26,5,"Ferkel",-77,-77,-77,1,-77,-77,-77,2,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"m",2
865,0,31,7579900,27,6,"Scheusal",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,28,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
865,0,31,7579900,29,4,"Schatz",-77,-77,-77,3,-77,-77,-77,-77,395,"2025-04-08 12:56:37","0000-00-00 00:00:00",4,"n",NA
867,0,31,7579893,1,29,"Ausnahmetalent",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,2,12,"Unschuldslamm",-77,-77,2,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"w",2
867,0,31,7579893,3,1,"Lehrkraft",-77,-77,1,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",2
867,0,31,7579893,4,17,"Tier",-77,-77,1,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",3
867,0,31,7579893,5,13,"Koryphäe",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,6,14,"Ahne",-77,-77,1,-77,-77,-77,4,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",4
867,0,31,7579893,7,10,"Opfer",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,8,11,"Kind",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,9,9,"Nesthäkchen",-77,-77,1,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",3
867,0,31,7579893,10,3,"Diva",-77,-77,2,-77,-77,-77,5,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"w",5
867,0,31,7579893,11,5,"Spaßvogel",-77,-77,1,-77,-77,-77,4,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",4
867,0,31,7579893,12,27,"Azubi",-77,-77,1,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",2
867,0,31,7579893,13,20,"Aushilfe",-77,-77,2,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"w",3
867,0,31,7579893,14,19,"Memme",-77,-77,1,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",2
867,0,31,7579893,15,18,"Unikum",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,16,25,"Schnapsdrossel",-77,-77,1,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",3
867,0,31,7579893,17,21,"Feigling",-77,-77,1,-77,-77,-77,4,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",4
867,0,31,7579893,18,4,"Racker",-77,-77,1,-77,-77,-77,5,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",5
867,0,31,7579893,19,6,"Vormund",-77,-77,1,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",2
867,0,31,7579893,20,16,"Popstar",-77,-77,2,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"w",2
867,0,31,7579893,21,2,"Berühmtheit",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,22,24,"Idol",-77,-77,1,-77,-77,-77,4,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",4
867,0,31,7579893,23,22,"Rotschopf",-77,-77,1,-77,-77,-77,1,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",1
867,0,31,7579893,24,26,"Barkeeper",-77,-77,1,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",3
867,0,31,7579893,25,8,"Balg",-77,-77,2,-77,-77,-77,2,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"w",2
867,0,31,7579893,26,28,"Laie",-77,-77,1,-77,-77,-77,3,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",3
867,0,31,7579893,27,23,"Aushängeschild",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
867,0,31,7579893,28,15,"Portier",-77,-77,1,-77,-77,-77,4,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"m",4
867,0,31,7579893,29,7,"Trotzkopf",-77,-77,3,-77,-77,-77,-77,-77,314,"2025-04-08 12:57:52","0000-00-00 00:00:00",3,"n",NA
871,0,31,7579889,1,23,"Geschöpf",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,2,6,"Leichtgewicht",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,3,24,"Wache",-77,1,-77,-77,4,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",4
871,0,31,7579889,4,25,"Klatschtante",-77,2,-77,-77,5,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"w",5
871,0,31,7579889,5,22,"Patenkind",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,6,16,"Person",-77,1,-77,-77,2,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",2
871,0,31,7579889,7,19,"Filmstar",-77,2,-77,-77,2,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"w",2
871,0,31,7579889,8,10,"Haushaltshilfe",-77,2,-77,-77,4,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"w",4
871,0,31,7579889,9,2,"Jockey",-77,1,-77,-77,5,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",5
871,0,31,7579889,10,8,"Leitung",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,11,18,"Bankier",-77,1,-77,-77,5,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",5
871,0,31,7579889,12,29,"Phänomen",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,13,17,"Waise",-77,1,-77,-77,1,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",1
871,0,31,7579889,14,26,"Freak",-77,1,-77,-77,3,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",3
871,0,31,7579889,15,4,"Passagier",-77,1,-77,-77,4,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",4
871,0,31,7579889,16,14,"Vorbild",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,17,5,"Mündel",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,18,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,19,9,"Führungskraft",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,20,1,"Begleitung",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,21,13,"Influencer",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,22,12,"Zögling",-77,1,-77,-77,3,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",3
871,0,31,7579889,23,11,"Gangster",-77,1,-77,-77,5,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",5
871,0,31,7579889,24,20,"Fan",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,25,21,"Teenager",-77,1,-77,-77,1,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",1
871,0,31,7579889,26,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
871,0,31,7579889,27,3,"Vorstand",-77,1,-77,-77,3,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",3
871,0,31,7579889,28,27,"Urahne",-77,1,-77,-77,4,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"m",4
871,0,31,7579889,29,15,"Mannequin",-77,3,-77,-77,-77,-77,-77,-77,226,"2025-04-08 12:59:10","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,1,11,"Gangster",-77,1,-77,-77,5,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",5
868,0,31,7579889,2,20,"Fan",-77,1,-77,-77,3,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",3
868,0,31,7579889,3,4,"Passagier",-77,1,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",2
868,0,31,7579889,4,13,"Influencer",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,5,18,"Bankier",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,6,8,"Leitung",-77,1,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",2
868,0,31,7579889,7,24,"Wache",-77,1,-77,-77,4,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",4
868,0,31,7579889,8,23,"Geschöpf",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,9,9,"Führungskraft",-77,1,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",2
868,0,31,7579889,10,14,"Vorbild",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,11,12,"Zögling",-77,1,-77,-77,5,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",5
868,0,31,7579889,12,25,"Klatschtante",-77,2,-77,-77,5,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"w",5
868,0,31,7579889,13,10,"Haushaltshilfe",-77,2,-77,-77,4,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"w",4
868,0,31,7579889,14,6,"Leichtgewicht",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,15,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,16,21,"Teenager",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,17,22,"Patenkind",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,18,19,"Filmstar",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,19,29,"Phänomen",-77,1,-77,-77,1,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",1
868,0,31,7579889,20,2,"Jockey",-77,1,-77,-77,4,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",4
868,0,31,7579889,21,17,"Waise",-77,1,-77,-77,1,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",1
868,0,31,7579889,22,15,"Mannequin",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,23,1,"Begleitung",-77,2,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"w",2
868,0,31,7579889,24,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,25,27,"Urahne",-77,1,-77,-77,5,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",5
868,0,31,7579889,26,3,"Vorstand",-77,1,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",2
868,0,31,7579889,27,16,"Person",-77,3,-77,-77,-77,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"n",NA
868,0,31,7579889,28,26,"Freak",-77,1,-77,-77,5,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",5
868,0,31,7579889,29,5,"Mündel",-77,1,-77,-77,2,-77,-77,-77,388,"2025-04-08 12:59:13","0000-00-00 00:00:00",2,"m",2
869,0,31,7579884,1,18,"Majestät",2,-77,-77,-77,-77,4,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"w",4
869,0,31,7579884,2,11,"Hoheit",1,-77,-77,-77,-77,5,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"m",5
869,0,31,7579884,3,10,"Wesen",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,4,27,"Hippie",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,5,6,"Star",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,6,12,"Klatschbase",2,-77,-77,-77,-77,5,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"w",5
869,0,31,7579884,7,17,"Laufwunder",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,8,20,"Flüchtling",1,-77,-77,-77,-77,3,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"m",3
869,0,31,7579884,9,14,"Geizhals",1,-77,-77,-77,-77,5,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"m",5
869,0,31,7579884,10,24,"Aushilfskraft",2,-77,-77,-77,-77,2,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"w",2
869,0,31,7579884,11,16,"Gegenüber",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,12,2,"Hauptfigur",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,13,28,"Mitglied",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,14,15,"Fratz",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,15,13,"Gast",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,16,8,"Jahrhunderttalent",1,-77,-77,-77,-77,1,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"m",1
869,0,31,7579884,17,3,"Fachkraft",3,-77,-77,-77,-77,-77,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"n",NA
869,0,31,7579884,18,25,"Clown",1,-77,-77,-77,-77,5,-77,-77,442,"2025-04-08 13:00:17","0000-00-00 00:00:00",1,"m",5
